team,oponente,data_partida,periodo,tipo,nome,starter,min_sec,fg_made,fg_att,fg_pct,fg3_made,fg3_att,fg3_pct,fg2_made,fg2_att,fg2_pct,ft_made,ft_att,ft_pct,reb_of,reb_def,reb_tot,ast,stl,blk,to,pf,site_tail
União Corinthians,Flamengo,2024-06-20,Q3,jogador,Abner,1,460,4,4,50.0,0,0,0.0,2,4,50.0,0,0,0.0,2,0,2,0,0,0,0,0,4
União Corinthians,Flamengo,2024-06-20,Q3,jogador,Montipõ,1,309,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,2,0
União Corinthians,Flamengo,2024-06-20,Q3,jogador,Henrique,0,140,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,0,0,0,0,1,0,0,0,2
União Corinthians,Flamengo,2024-06-20,Q3,jogador,Splendor,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
União Corinthians,Flamengo,2024-06-20,Q3,total,Total,0,0,9,22,18.2,0,4,0.0,4,18,22.2,1,4,25.0,7,8,15,1,3,0,3,4,4
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Coelho,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Cadury,0,351,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Vitinho,0,597,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,1
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Arthur,1,260,4,1,100.0,0,0,0.0,1,1,100.0,2,3,66.7,1,0,1,0,0,0,1,2,4
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Mateus,0,351,3,4,25.0,1,3,33.3,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Thaylor,1,249,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-2
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Renan,0,224,1,1,0.0,0,0,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,1,-1
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Ferreira,1,3,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-1
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Abner,1,249,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,0,0
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Montipõ,1,249,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-1
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Henrique,0,351,4,3,33.3,1,2,50.0,0,1,0.0,1,2,50.0,0,2,2,2,0,0,1,2,5
União Corinthians,Flamengo,2024-06-20,Q4,jogador,Splendor,0,116,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
União Corinthians,Flamengo,2024-06-20,Q4,total,Total,0,0,12,13,23.1,2,5,40.0,1,8,12.5,4,7,57.1,1,6,7,3,2,0,7,6,6
Flamengo,União Corinthians,2024-06-20,Final,jogador,Luan,0,935,8,6,50.0,2,5,40.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,3,0,7
Flamengo,União Corinthians,2024-06-20,Final,jogador,Renato,1,1048,4,7,28.6,0,2,0.0,2,5,40.0,0,0,0.0,0,7,7,1,3,1,4,1,10
Flamengo,União Corinthians,2024-06-20,Final,jogador,Emanuel,1,1259,4,4,50.0,0,2,0.0,2,2,100.0,0,1,0.0,1,3,4,1,0,1,3,3,6
Flamengo,União Corinthians,2024-06-20,Final,jogador,JL Souza,0,357,5,2,100.0,0,0,0.0,2,2,100.0,1,1,100.0,2,0,2,2,0,0,1,1,9
Flamengo,União Corinthians,2024-06-20,Final,jogador,Túlio,0,666,4,5,40.0,0,1,0.0,2,4,50.0,0,0,0.0,1,2,3,1,0,0,0,0,4
Flamengo,União Corinthians,2024-06-20,Final,jogador,Gueiros,0,1167,19,13,53.8,2,6,33.3,5,7,71.4,3,3,100.0,1,0,1,3,1,0,1,2,17
Flamengo,União Corinthians,2024-06-20,Final,jogador,Leoni,1,1324,10,9,44.4,2,5,40.0,2,4,50.0,0,0,0.0,0,7,7,6,5,0,1,1,21
Flamengo,União Corinthians,2024-06-20,Final,jogador,JP Alves,0,812,3,3,33.3,0,0,0.0,1,3,33.3,1,2,50.0,2,3,5,1,0,0,0,1,6
Flamengo,União Corinthians,2024-06-20,Final,jogador,Yan,0,949,2,9,11.1,0,3,0.0,1,6,16.7,0,0,0.0,0,5,5,0,0,1,0,2,0
Flamengo,União Corinthians,2024-06-20,Final,jogador,Motta,1,1311,15,9,66.7,2,3,66.7,4,6,66.7,1,2,50.0,0,5,5,6,0,0,1,1,19
Flamengo,União Corinthians,2024-06-20,Final,jogador,Diarra,1,1489,17,8,100.0,0,0,0.0,8,8,100.0,1,2,50.0,3,3,6,1,2,4,4,5,26
Flamengo,União Corinthians,2024-06-20,Final,jogador,Isaque,0,683,4,2,50.0,0,0,0.0,1,2,50.0,2,3,66.7,2,4,6,0,0,2,0,2,6
Flamengo,União Corinthians,2024-06-20,Final,total,Total,0,0,95,77,50.6,8,27,29.6,31,50,62.0,9,14,64.3,15,43,58,23,11,9,18,19,137
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Luan,0,219,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Renato,1,148,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,2,0,4
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Emanuel,1,523,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,1
Flamengo,União Corinthians,2024-06-20,Q1,jogador,JL Souza,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Túlio,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Gueiros,0,452,5,5,40.0,1,3,33.3,1,2,50.0,0,0,0.0,0,0,0,1,0,0,1,0,3
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Leoni,1,381,10,5,80.0,2,3,66.7,2,2,100.0,0,0,0.0,0,2,2,0,2,0,0,1,13
Flamengo,União Corinthians,2024-06-20,Q1,jogador,JP Alves,0,77,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Yan,0,133,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Motta,1,467,7,3,100.0,1,1,100.0,2,2,100.0,0,0,0.0,0,1,1,4,0,0,0,0,10
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Diarra,1,314,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,1
Flamengo,União Corinthians,2024-06-20,Q1,jogador,Isaque,0,286,4,1,100.0,0,0,0.0,1,1,100.0,2,3,66.7,0,2,2,0,0,1,0,2,4
Flamengo,União Corinthians,2024-06-20,Q1,total,Total,0,0,28,16,68.8,4,8,50.0,7,8,87.5,2,3,66.7,0,8,8,8,2,1,4,6,36
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Luan,0,216,5,3,66.7,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,2,0,4
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Renato,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Emanuel,1,233,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0
Flamengo,União Corinthians,2024-06-20,Q2,jogador,JL Souza,0,174,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,0,1,1,0,0,0,0,4
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Túlio,0,384,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Gueiros,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Leoni,1,426,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,3,1,0,0,0,6
Flamengo,União Corinthians,2024-06-20,Q2,jogador,JP Alves,0,367,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Yan,0,216,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Motta,1,384,2,3,33.3,0,0,0.0,1,3,33.3,0,0,0.0,0,3,3,1,0,0,0,0,4
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Diarra,1,536,11,5,100.0,0,0,0.0,5,5,100.0,1,2,50.0,1,3,4,0,1,3,1,2,16
Flamengo,União Corinthians,2024-06-20,Q2,jogador,Isaque,0,64,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,0,1
Flamengo,União Corinthians,2024-06-20,Q2,total,Total,0,0,20,19,47.4,1,4,25.0,8,15,53.3,1,2,50.0,4,12,16,5,2,3,4,3,30
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Luan,0,365,3,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,3
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Renato,1,600,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,5,5,0,1,1,1,1,4
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Emanuel,1,203,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,1,1,2,0,0,1,1,0,4
Flamengo,União Corinthians,2024-06-20,Q3,jogador,JL Souza,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Túlio,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Gueiros,0,397,4,5,40.0,0,2,0.0,2,3,66.7,0,0,0.0,0,0,0,0,0,0,0,0,1
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Leoni,1,235,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,1,0,1,0,2
Flamengo,União Corinthians,2024-06-20,Q3,jogador,JP Alves,0,140,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Yan,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Motta,1,460,6,3,66.7,1,2,50.0,1,1,100.0,1,2,50.0,0,1,1,1,0,0,1,1,5
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Diarra,1,267,4,2,100.0,0,0,0.0,2,2,100.0,0,0,0.0,1,0,1,0,1,1,0,1,7
Flamengo,União Corinthians,2024-06-20,Q3,jogador,Isaque,0,333,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,1
Flamengo,União Corinthians,2024-06-20,Q3,total,Total,0,0,19,18,44.4,2,9,22.2,6,9,66.7,1,2,50.0,2,10,12,5,3,4,4,3,29
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Luan,0,135,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Renato,1,300,2,4,25.0,0,1,0.0,1,3,33.3,0,0,0.0,0,1,1,0,2,0,1,0,2
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Emanuel,1,300,2,2,50.0,0,1,0.0,1,1,100.0,0,1,0.0,0,1,1,0,0,0,0,1,1
Flamengo,União Corinthians,2024-06-20,Q4,jogador,JL Souza,0,183,3,1,100.0,0,0,0.0,1,1,100.0,1,1,100.0,1,0,1,1,0,0,1,1,5
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Túlio,0,282,4,3,66.7,0,0,0.0,2,3,66.7,0,0,0.0,1,1,2,1,0,0,0,0,6
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Gueiros,0,318,10,3,100.0,1,1,100.0,2,2,100.0,3,3,100.0,1,0,1,2,1,0,0,2,13
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Leoni,1,282,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q4,jogador,JP Alves,0,228,3,2,50.0,0,0,0.0,1,2,50.0,1,2,50.0,2,2,4,0,0,0,0,1,5
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Yan,0,600,2,7,14.3,0,3,0.0,1,4,25.0,0,0,0.0,0,5,5,0,0,1,0,2,2
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Motta,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Diarra,1,372,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,3,0,2
Flamengo,União Corinthians,2024-06-20,Q4,jogador,Isaque,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,União Corinthians,2024-06-20,Q4,total,Total,0,0,28,24,45.8,1,6,16.7,10,18,55.6,5,7,71.4,6,10,16,5,4,1,6,7,36
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Tiago,1,1793,30,15,73.3,4,6,66.7,7,9,77.8,4,4,100.0,1,3,4,3,0,0,1,4,27
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Alisson,0,451,5,4,50.0,1,2,50.0,1,2,50.0,0,0,0.0,2,1,3,1,0,0,1,0,6
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Kaique,1,2059,19,16,43.8,1,8,12.5,6,8,75.0,4,6,66.7,0,6,6,5,2,0,1,3,20
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Cardoso,1,1696,3,8,12.5,0,7,0.0,1,1,100.0,1,2,50.0,4,6,10,1,1,1,2,1,8
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Bianchi,0,631,0,5,0.0,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,1,1,0,-1
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Jamelão,0,1183,8,10,30.0,2,8,25.0,1,2,50.0,0,0,0.0,1,0,1,1,0,0,2,0,0
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Pietro,0,202,3,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,4
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Filipe,0,140,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,2
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Arthur,0,140,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,1
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Raymundo,1,1821,12,6,66.7,1,2,50.0,3,4,75.0,3,4,75.0,6,9,15,4,1,2,3,3,27
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Zago,0,239,2,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,0,1,1,0,0,0,0,1,2
Corinthians,São Paulo FC,2024-06-20,Final,jogador,Jonathan,1,1645,9,8,50.0,1,2,50.0,3,6,50.0,0,0,0.0,6,8,14,0,4,0,2,4,21
Corinthians,São Paulo FC,2024-06-20,Final,total,Total,0,0,91,76,44.7,11,40,27.5,23,36,63.9,12,16,75.0,20,43,63,19,9,4,15,16,119
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Tiago,1,391,9,5,60.0,1,2,50.0,2,3,66.7,2,2,100.0,1,0,1,0,0,0,0,1,6
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Alisson,0,10,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Kaique,1,600,9,4,75.0,1,2,50.0,2,2,100.0,2,4,50.0,0,2,2,2,1,0,1,2,11
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Cardoso,1,502,1,2,0.0,0,2,0.0,0,0,0.0,1,2,50.0,0,2,2,0,1,0,0,1,1
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Bianchi,0,260,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Jamelão,0,209,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Pietro,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Filipe,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Arthur,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Raymundo,1,590,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,2,1,3,1,0,0,1,0,5
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Zago,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Corinthians,São Paulo FC,2024-06-20,Q1,jogador,Jonathan,1,438,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0.0,2,2,4,0,1,0,1,2,2
Corinthians,São Paulo FC,2024-06-20,Q1,total,Total,0,0,21,17,41.2,2,7,28.6,5,10,50.0,5,8,62.5,5,7,12,4,3,1,4,6,25
Corinthians,São Paulo FC,2024-06-20,Q2,jogador,Tiago,1,576,11,4,100.0,1,1,100.0,3,3,100.0,2,2,100.0,0,1,1,2,0,0,0,1,13
Corinthians,São Paulo FC,2024-06-20,Q2,jogador,Alisson,0,160,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-1
Corinthians,São Paulo FC,2024-06-20,Q2,jogador,Kaique,1,463,2,5,20.0,0,2,0.0,1,3,33.3,0,0,0.0,0,2,2,1,0,0,0,0,1
