team,oponente,data_partida,periodo,tipo,nome,starter,min_sec,fg_made,fg_att,fg_pct,fg3_made,fg3_att,fg3_pct,fg2_made,fg2_att,fg2_pct,ft_made,ft_att,ft_pct,reb_of,reb_def,reb_tot,ast,stl,blk,to,pf,site_tail
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,T. Faria,1,1530,10,6,66.7,2,4,50.0,2,2,100.0,0,0,0.0,0,2,2,6,1,0,1,2,15
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Guizardi,0,674,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,1,0,0,3
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,V. Cauã,0,1027,7,6,50.0,1,3,33.3,2,3,66.7,0,0,0.0,1,5,6,1,1,0,0,0,11
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Adyel,1,1522,7,6,0.0,0,2,0.0,0,4,0.0,7,8,87.5,0,6,6,2,3,0,1,5,7
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Capela,0,1032,5,3,66.7,0,0,0.0,2,3,66.7,1,2,50.0,0,3,3,4,1,0,1,2,8
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Djalo,1,1331,17,12,50.0,3,6,50.0,3,6,50.0,2,3,66.7,1,2,3,6,2,0,4,2,20
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Speranzini,0,285,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,2,0,2
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Luiggi,0,273,2,4,25.0,0,2,0.0,1,2,50.0,0,1,0.0,2,0,2,0,0,0,0,1,-1
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Enrico,0,842,7,4,75.0,1,2,50.0,2,2,100.0,0,0,0.0,2,2,4,1,0,0,1,0,9
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Fidelis,1,1248,13,10,50.0,3,5,60.0,2,5,40.0,0,0,0.0,0,5,5,5,0,2,1,0,20
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Ivan Neto,0,1112,12,7,71.4,1,3,33.3,4,4,100.0,1,2,50.0,0,4,4,1,0,0,4,1,9
Pinheiros,Bauru Basket,2023-06-15,Final,jogador,Agapy,1,1124,13,4,100.0,0,0,0.0,4,4,100.0,5,7,71.4,3,6,9,0,1,2,3,5,21
Pinheiros,Bauru Basket,2023-06-15,Final,total,Total,0,0,93,63,52.4,11,27,40.7,22,36,61.1,16,23,69.6,12,44,56,28,10,5,18,18,132
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,T. Faria,1,509,3,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,3
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Guizardi,0,91,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,V. Cauã,0,272,5,4,50.0,1,2,50.0,1,2,50.0,0,0,0.0,1,1,2,1,1,0,0,0,6
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Adyel,1,459,2,2,0.0,0,0,0.0,0,2,0.0,2,2,100.0,0,2,2,0,0,0,0,2,2
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Capela,0,141,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Djalo,1,398,4,3,33.3,0,1,0.0,1,2,50.0,2,2,100.0,1,0,1,4,0,0,1,1,6
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Speranzini,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Luiggi,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Enrico,0,141,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Fidelis,1,328,5,5,40.0,1,2,50.0,1,3,33.3,0,0,0.0,0,1,1,1,0,0,1,0,4
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Ivan Neto,0,202,1,0,,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,0,0,0,1,1,-1
Pinheiros,Bauru Basket,2023-06-15,Q1,jogador,Agapy,1,459,4,1,100.0,0,0,0.0,1,1,100.0,2,2,100.0,3,3,6,0,0,1,1,2,10
Pinheiros,Bauru Basket,2023-06-15,Q1,total,Total,0,0,24,16,43.8,3,6,50.0,4,10,40.0,7,8,87.5,5,9,14,7,1,1,4,6,30
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,T. Faria,1,347,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,1
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Guizardi,0,253,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,3
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,V. Cauã,0,352,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,3
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Adyel,1,193,2,1,0.0,0,0,0.0,0,1,0.0,2,2,100.0,0,1,1,0,1,0,0,1,1
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Capela,0,407,3,2,50.0,0,0,0.0,1,2,50.0,1,2,50.0,0,1,1,3,0,0,0,1,4
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Djalo,1,340,8,5,60.0,2,3,66.7,1,2,50.0,0,1,0.0,0,0,0,0,1,0,0,1,6
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Speranzini,0,66,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Luiggi,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Enrico,0,175,3,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,3
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Fidelis,1,342,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,2,0,1,0,0,6
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Ivan Neto,0,260,4,3,66.7,0,1,0.0,2,2,100.0,0,0,0.0,0,1,1,0,0,0,1,0,4
Pinheiros,Bauru Basket,2023-06-15,Q2,jogador,Agapy,1,265,6,2,100.0,0,0,0.0,2,2,100.0,2,4,50.0,0,0,0,0,0,1,0,2,5
Pinheiros,Bauru Basket,2023-06-15,Q2,total,Total,0,0,26,15,60.0,3,6,50.0,6,9,66.7,5,9,55.6,0,11,11,8,2,3,4,6,36
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,T. Faria,1,400,5,3,66.7,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,3,1,0,0,1,8
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Guizardi,0,46,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,V. Cauã,0,226,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,2
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Adyel,1,554,2,3,0.0,0,2,0.0,0,1,0.0,2,2,100.0,0,2,2,2,1,0,1,1,4
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Capela,0,200,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-1
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Djalo,1,277,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,0,1
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Speranzini,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Luiggi,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Enrico,0,200,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,1,1,2,0,0,0,0,0,4
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Fidelis,1,374,8,5,60.0,2,3,66.7,1,2,50.0,0,0,0.0,0,0,0,1,0,1,0,0,8
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Ivan Neto,0,323,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-2
Pinheiros,Bauru Basket,2023-06-15,Q3,jogador,Agapy,1,400,3,1,100.0,0,0,0.0,1,1,100.0,1,1,100.0,0,3,3,0,1,0,2,1,6
Pinheiros,Bauru Basket,2023-06-15,Q3,total,Total,0,0,22,17,47.1,3,8,37.5,5,9,55.6,3,3,100.0,1,9,10,6,5,1,7,3,31
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,T. Faria,1,274,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,0,3
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Guizardi,0,284,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,V. Cauã,0,177,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Adyel,1,316,1,0,,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,0,1,0,0,1,0
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Capela,0,284,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,1,1,0,0,1,5
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Djalo,1,316,5,3,66.7,1,2,50.0,1,1,100.0,0,0,0.0,0,1,1,2,0,0,1,0,7
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Speranzini,0,219,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,2
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Luiggi,0,273,2,4,25.0,0,2,0.0,1,2,50.0,0,1,0.0,2,0,2,0,0,0,0,1,-1
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Enrico,0,326,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,1,1,2,0,0,0,0,0,2
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Fidelis,1,204,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Ivan Neto,0,327,7,3,100.0,1,1,100.0,2,2,100.0,0,0,0.0,0,1,1,1,0,0,1,0,8
Pinheiros,Bauru Basket,2023-06-15,Q4,jogador,Agapy,1,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Pinheiros,Bauru Basket,2023-06-15,Q4,total,Total,0,0,21,15,60.0,2,7,28.6,7,8,87.5,1,3,33.3,3,10,13,7,2,0,3,3,27
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Evandro,0,322,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0,0,1,0,2,0,-2
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Osmar,1,1342,5,9,22.2,0,6,0.0,2,3,66.7,1,1,100.0,1,1,2,0,1,0,2,1,-1
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Eduardo,0,261,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,1,1,0,1,0,4
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Jean,1,1799,15,14,28.6,1,7,14.3,3,7,42.9,6,6,100.0,1,6,7,2,1,0,3,7,12
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Leonardo,0,979,3,4,25.0,1,3,33.3,0,1,0.0,0,0,0.0,1,1,2,0,1,0,3,0,1
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Hugo,1,1702,9,15,26.7,0,8,0.0,4,7,57.1,1,2,50.0,2,2,4,0,2,0,2,2,0
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Lucas,0,640,0,3,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-3
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Bruno,1,1406,4,10,10.0,0,3,0.0,1,7,14.3,2,2,100.0,1,2,3,0,0,0,1,2,-5
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Matheus,0,831,3,4,25.0,1,2,50.0,0,2,0.0,0,0,0.0,1,1,2,3,2,0,2,2,7
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Gustavo,1,2317,9,11,36.4,0,2,0.0,4,9,44.4,1,1,100.0,3,5,8,2,3,1,2,1,15
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Gabriel,0,308,0,0,,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,1,0,0,1,-1
Bauru Basket,Pinheiros,2023-06-15,Final,jogador,Rudivan,0,93,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Bauru Basket,Pinheiros,2023-06-15,Final,total,Total,0,0,50,74,24.3,3,32,9.4,15,42,35.7,11,14,78.6,13,24,37,8,13,1,18,18,33
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Evandro,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Osmar,1,489,3,2,50.0,0,1,0.0,1,1,100.0,1,1,100.0,0,0,0,0,0,0,1,1,1
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Eduardo,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Jean,1,459,5,3,33.3,1,2,50.0,0,1,0.0,2,2,100.0,0,1,1,0,1,0,2,1,4
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Leonardo,0,164,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-1
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Hugo,1,509,4,5,40.0,0,3,0.0,2,2,100.0,0,0,0.0,1,0,1,0,0,0,1,0,2
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Lucas,0,108,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Bruno,1,530,2,3,0.0,0,2,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,1,-2
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Matheus,0,141,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,1
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Gustavo,1,600,0,4,0.0,0,1,0.0,0,3,0.0,0,0,0.0,3,2,5,2,2,1,1,0,6
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Gabriel,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q1,jogador,Rudivan,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q1,total,Total,0,0,14,19,21.1,1,9,11.1,3,10,30.0,5,5,100.0,4,3,7,2,4,1,6,4,9
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Evandro,0,122,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,2,0,0
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Osmar,1,297,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,1,0,2
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Eduardo,0,66,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Jean,1,340,2,3,0.0,0,2,0.0,0,1,0.0,2,2,100.0,0,3,3,0,0,0,0,1,2
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Leonardo,0,182,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-1
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Hugo,1,412,3,2,50.0,0,1,0.0,1,1,100.0,1,2,50.0,0,1,1,0,1,0,0,1,2
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Lucas,0,121,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Bruno,1,425,0,4,0.0,0,0,0.0,0,4,0.0,0,0,0.0,1,1,2,0,0,0,0,0,-3
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Matheus,0,260,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,1,0
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Gustavo,1,517,6,5,60.0,0,0,0.0,3,5,60.0,0,0,0.0,0,1,1,0,0,0,1,0,5
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Gabriel,0,165,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q2,jogador,Rudivan,0,93,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
Bauru Basket,Pinheiros,2023-06-15,Q2,total,Total,0,0,13,20,25.0,0,6,0.0,5,14,35.7,3,4,75.0,2,7,9,1,3,0,6,4,7
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Evandro,0,200,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Osmar,1,337,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-1
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Eduardo,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Jean,1,400,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,3,-1
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Leonardo,0,252,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Hugo,1,400,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-2
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Lucas,0,137,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Bruno,1,320,2,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,1,2
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Matheus,0,211,3,2,50.0,1,1,100.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,0,4
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Gustavo,1,600,3,2,50.0,0,1,0.0,1,1,100.0,1,1,100.0,0,1,1,0,0,0,0,1,2
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Gabriel,0,143,0,0,,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,1,0,0,1,-1
Bauru Basket,Pinheiros,2023-06-15,Q3,jogador,Rudivan,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q3,total,Total,0,0,8,14,21.4,1,7,14.3,2,7,28.6,1,3,33.3,2,6,8,2,1,0,3,7,0
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Evandro,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Osmar,1,219,0,4,0.0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-3
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Eduardo,0,195,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,1,1,0,1,0,4
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Jean,1,600,8,6,50.0,0,2,0.0,3,4,75.0,2,2,100.0,0,1,1,1,0,0,0,2,7
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Leonardo,0,381,3,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,1,0,4
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Hugo,1,381,2,6,16.7,0,2,0.0,1,4,25.0,0,0,0.0,1,0,1,0,1,0,0,1,-2
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Lucas,0,274,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Bruno,1,131,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Matheus,0,219,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Gustavo,1,600,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Gabriel,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q4,jogador,Rudivan,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Bauru Basket,Pinheiros,2023-06-15,Q4,total,Total,0,0,15,21,28.6,1,10,10.0,5,11,45.5,2,2,100.0,2,3,5,3,5,0,3,3,11
Flamengo,São José Basketball,2023-06-15,Final,jogador,Leoni,0,1963,10,12,33.3,0,2,0.0,4,10,40.0,2,5,40.0,1,4,5,4,1,0,0,5,6
Flamengo,São José Basketball,2023-06-15,Final,jogador,Renato,1,1568,12,13,38.5,2,7,28.6,3,6,50.0,0,0,0.0,2,2,4,0,2,0,2,0,7
Flamengo,São José Basketball,2023-06-15,Final,jogador,Caio Brandão,1,1553,0,7,0.0,0,6,0.0,0,1,0.0,0,0,0.0,0,1,1,4,1,0,3,1,-5
Flamengo,São José Basketball,2023-06-15,Final,jogador,João Lucas,0,119,1,1,0.0,0,0,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,1,-1
Flamengo,São José Basketball,2023-06-15,Final,jogador,Israel,0,447,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,0,1,0,2,0,0
Flamengo,São José Basketball,2023-06-15,Final,jogador,Gueiros,1,1563,8,8,37.5,1,2,50.0,2,6,33.3,1,2,50.0,4,2,6,5,1,0,2,3,12
Flamengo,São José Basketball,2023-06-15,Final,jogador,Emanuel,1,2001,25,12,91.7,3,3,100.0,8,9,88.9,0,1,0.0,4,5,9,2,1,2,3,3,31
Flamengo,São José Basketball,2023-06-15,Final,jogador,João Pedro,0,1087,7,7,42.9,0,2,0.0,3,5,60.0,1,3,33.3,1,1,2,1,0,0,3,3,2
Flamengo,São José Basketball,2023-06-15,Final,jogador,Gabriel,0,529,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,-1
Flamengo,São José Basketball,2023-06-15,Final,jogador,Samuel,0,475,3,2,50.0,1,1,100.0,0,1,0.0,0,0,0.0,2,1,3,0,0,0,1,0,5
Flamengo,São José Basketball,2023-06-15,Final,jogador,Abner,0,26,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,São José Basketball,2023-06-15,Final,jogador,Isaque,1,669,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,1,2
Flamengo,São José Basketball,2023-06-15,Final,total,Total,0,0,68,64,43.8,7,24,29.2,21,40,52.5,5,13,38.5,15,23,38,16,7,2,19,17,62
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Leoni,0,304,2,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,1,4
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Renato,1,455,3,3,33.3,1,2,50.0,0,1,0.0,0,0,0.0,2,0,2,0,0,0,0,0,3
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Caio Brandão,1,574,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,1,1,1
Flamengo,São José Basketball,2023-06-15,Q1,jogador,João Lucas,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Israel,0,26,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Gueiros,1,441,5,3,66.7,1,1,100.0,1,2,50.0,0,0,0.0,0,0,0,0,1,0,0,1,5
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Emanuel,1,574,7,4,75.0,1,1,100.0,2,3,66.7,0,0,0.0,1,1,2,0,0,1,0,0,6
Flamengo,São José Basketball,2023-06-15,Q1,jogador,João Pedro,0,0,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Gabriel,0,278,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,-1
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Samuel,0,26,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Abner,0,26,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
Flamengo,São José Basketball,2023-06-15,Q1,jogador,Isaque,1,296,0,0,,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1
Flamengo,São José Basketball,2023-06-15,Q1,total,Total,0,0,17,15,46.7,3,8,37.5,4,7,57.1,0,0,0.0,3,5,8,4,2,1,3,3,19
Flamengo,São José Basketball,2023-06-15,Q2,jogador,Leoni,0,459,2,4,25.0,0,2,0.0,1,2,50.0,0,0,0.0,0,2,2,1,0,0,0,0,2
